DateTime,TA,SRad,WS,RH,LAI,Rn,G,USTAR,LE,H,PA,SM
2008-01-01,-6.8858125,29.115333333333336,0.4062631578947369,89.56889583333333,0.15349739881723287,36.442808695652175,-4.172204979166667,0.09108666666666668,0.48525980208333336,-12.811450833333334,91.21041666666667,6.4091249999999995
2008-01-02,-13.3708125,23.845208333333332,1.0375925925925926,87.14210416666667,0.15160403030625844,7.750595000000001,-9.548382291666666,0.1232936842105263,3.3046494250000005,-22.162262291666668,90.80208333333333,5.974166666666666
2008-01-03,-5.18025,37.24254166666667,0.55475,70.6816875,0.15023523935047012,9.283185,-3.4027051458333335,0.1912377142857143,1.014717875,-19.530333458333335,90.16666666666667,5.9254999999999995
2008-01-04,2.7841875,39.111583333333336,1.966085106382979,59.5831875,0.14938380387390654,20.728,-1.0952487291666666,0.4070037209302325,14.61437375,-51.28752145833334,90.43829787234043,6.3060624999999995
2008-01-05,4.502416666666667,27.021333333333335,2.416340425531915,58.74066666666667,0.1490425018006056,32.137463,0.5256461041666667,0.36917222222222223,20.686758231875,-68.65848541666666,90.4276595744681,6.649395833333333
2008-01-06,3.49025,16.018020833333335,1.209142857142857,83.541,0.1492041110546057,42.1602724137931,0.7843737083333333,0.21508388888888888,11.991284479166666,-37.111025625,90.25208333333335,17.027416666666667
2008-01-07,1.2854791666666667,30.146583333333336,0.5058780487804878,97.07847916666667,0.14986140955994479,47.048647499999994,0.7931565625,0.1512562857142857,2.819547652083333,-18.048696125,90.88297872340425,18.639854166666666
2008-01-08,-2.5902083333333334,29.7133125,0.4054130434782609,87.43475000000001,0.15100717524066148,63.513639999999995,-7.22481525,0.0922335,0.490529330625,-11.251105270833333,91.39583333333333,15.334479166666666
2008-01-09,-0.7702708333333333,40.85847916666667,0.5526170212765957,71.9453125,0.15263418602079348,74.76195,-6.885205437500001,0.18317190476190476,3.4659562833333335,-13.716193541666668,91.06666666666666,9.350458333333334
2008-01-10,-2.5568958333333334,32.97564583333333,0.4523695652173913,80.70502083333334,0.15473521982437938,92.39954,-15.3412395,0.12692675675675677,1.2027265833333334,-12.048302708333333,91.16041666666666,8.874812499999999
2008-01-11,1.9516875,26.495145833333336,1.4914893617021276,65.5235,0.15730305457545715,79.347725,-5.253886520833333,0.30509764705882353,12.231667916666666,-54.05212041666667,90.50208333333335,8.504666666666667
2008-01-12,4.714645833333333,12.706125,1.6543714285714286,77.42370833333334,0.1603304681980652,25.05226,2.063827,0.26395799999999997,13.3820845625,-45.06552666666667,89.92083333333333,9.994895833333333
2008-01-13,-1.3284166666666668,33.89864583333333,0.3925,97.20502083333334,0.16381023861624147,28.402084,0.8679973541666667,0.08607166666666666,-0.5278308333333334,-14.639329166666668,90.72291666666666,11.314354166666666
2008-01-14,-1.3601458333333334,47.97775000000001,0.7248,98.074875,0.1677351437540245,,0.8251856666666667,0.11392933333333333,-0.6125642354166667,-15.099316833333333,90.50208333333335,12.483479166666667
2008-01-15,-0.47141666666666665,41.7339375,1.2112391304347825,87.81439583333334,0.1720979615354521,,0.28745258333333323,0.3081338888888889,1.3991354833333336,-23.203980625,90.32916666666667,13.397187500000001
2008-01-16,4.6843125,41.339687500000004,1.459,64.1395625,0.1768914698845628,22.218899999999998,-0.07489968749999999,0.3282452631578947,13.908508916666667,-43.70286541666667,89.47391304347826,13.397895833333335
2008-01-17,0.974125,32.948770833333334,0.46102272727272725,96.31397916666667,0.18210844672539456,41.04058,0.061430333333333385,0.07566,1.1286125416666668,-14.648345833333332,90.37708333333335,14.225666666666667
2008-01-18,1.5991458333333333,48.4005625,0.7070222222222222,93.87041666666666,0.1877416699819856,32.669304347826085,0.5083084791666667,0.15943285714285715,-0.7469137291666667,-16.087323125,91.04893617021277,15.368416666666667
2008-01-19,1.4045416666666668,50.0796875,0.7096511627906977,93.40127083333334,0.19378391757837446,20.54155714285714,-0.3659978541666667,0.25512266666666666,1.037027438125,-20.093654583333333,91.70212765957447,16.231729166666668
2008-01-20,-0.8047708333333333,46.1715,0.37731818181818183,86.11593749999999,0.20022796743859866,7.904573333333334,-4.9696541666666665,0.2695280487804878,-2.925118708333333,-23.633867499999997,91.76875,16.0165625
2008-01-21,-1.6025416666666665,29.10654166666667,0.4335,78.025125,0.20706659748669748,4.48444,-9.758805208333333,0.3196913888888889,-0.37087449999999994,-27.263408125,91.08125,11.204833333333333
2008-01-22,1.3567083333333334,19.6005625,1.5408222222222223,79.9655,0.21429258564670742,25.301465454545454,-0.31649560416666667,0.2861180952380953,5.413693062499999,-21.731325625,90.51914893617021,9.891416666666666
2008-01-23,-3.9282291666666667,54.13229166666667,0.9247391304347825,78.6163125,0.22189870984266874,11.7047,-7.077365729166666,0.13308638888888888,-1.7580333125,-17.408825833333335,92.07708333333333,10.284208333333334
2008-01-24,-1.5936875,59.95989583333333,0.49068181818181816,87.15147916666666,0.22987774799861785,23.805691666666664,-6.767445291666667,0.14893399999999998,-1.6960839791666666,-15.354080000000002,91.94791666666667,8.902270833333334
2008-01-25,0.35083333333333333,54.1048125,0.5971818181818181,90.73064583333333,0.23822247803859445,27.484360000000002,-2.5083802708333334,0.15929972222222222,0.1858646666666667,-13.295893083333333,92.52083333333333,9.192916666666667
2008-01-26,-2.8416041666666665,66.14364583333334,0.6002619047619048,71.21820833333334,0.24692567788663528,17.578276666666664,-10.530680208333333,0.19784,-1.760603041666667,-24.985325416666665,92.53958333333333,8.548
2008-01-27,3.386125,16.2823125,0.8931590909090908,64.40016666666666,0.25598012546677956,16.179449166666668,-1.2709838541666667,0.3721244186046511,7.006758625,-36.31173520833333,91.97708333333334,8.676416666666666
2008-01-28,3.0324166666666668,66.73927083333334,0.6049761904761904,79.33981250000001,0.26537859869972563,37.573258,0.9242560833333333,0.15817473684210526,4.607761083333333,-21.217342708333334,92.05208333333333,10.161083333333334
2008-01-29,0.3236666666666667,72.05460416666666,0.44667391304347825,80.324625,0.2751135227774721,66.44528222222222,-3.7243599583333338,0.1331391111111111,1.7584228125,-12.532389791666667,91.62708333333335,10.163354166666666
2008-01-30,1.2592708333333333,62.5719375,0.5497555555555556,79.37864583333334,0.2851741334446608,30.21066666666667,-3.1119824583333333,0.12185075000000001,3.1192905625,-14.938541145833334,91.05833333333334,9.431145833333334
2008-01-31,0.5441666666666666,55.789500000000004,0.8887659574468085,89.54075,0.2955470153630537,24.516121407407407,0.3486000833333333,0.11375052631578947,1.1703297458333333,-11.729940291666667,90.99583333333334,10.7211875
2008-02-01,0.7296874999999999,64.31502083333334,0.7130666666666667,78.43072916666667,0.30621857497644933,30.125802,-2.159136020833333,0.2200285714285714,3.4509314791666665,-20.212873958333333,89.98958333333333,10.6286875
2008-02-02,0.532625,36.336708333333334,1.6970652173913043,82.4400625,0.31717521872864135,31.812063125,-1.0874603333333333,0.21357210526315792,3.8747848125,-20.624596666666665,90.28333333333335,10.535395833333334
2008-02-03,-1.4475625,85.1084375,1.5974255319148936,73.40841666666667,0.3284033530634274,26.508125714285715,-4.366181604166667,0.30116099999999996,5.902212020833333,-23.41143,90.85416666666667,9.918354166666667
2008-02-04,5.34525,50.00685416666667,1.861568181818182,55.51372916666667,0.33988938442460187,24.999704285714284,-0.9562693958333334,0.2421318181818182,15.560202354166668,-46.770328125,90.02222222222223,9.806770833333333
2008-02-05,0.9784791666666667,74.48579166666666,1.0339090909090909,91.34272916666667,0.3516197192559617,40.29905714285714,0.12095956249999996,0.13732166666666668,1.1570525958333333,-11.712922083333334,91.17407407407407,11.134500000000001
2008-02-06,1.6682708333333334,55.467729166666665,0.8726595744680851,88.6565,0.3635807640013022,41.62461130434782,-0.1066644791666666,0.18473744186046512,3.0247237495833335,-18.941137083333334,91.33541666666667,12.133291666666667
2008-02-07,0.851625,56.24779166666667,1.1647872340425531,74.31416666666667,0.37575892510441905,20.654615999999997,0.004538791666666699,0.196993,6.279114635416668,-16.825643333333336,92.2468085106383,12.9765625
2008-02-08,-3.18225,96.98214583333333,0.641547619047619,72.17864583333333,0.38814060900910957,80.87904727272728,-9.47968875,0.11569294117647058,2.6855273125,-3.670129375,92.56458333333335,10.4835625
2008-02-09,-2.4530625,98.61460416666667,0.6545777777777778,69.53779166666666,0.4007122221591669,87.55631818181818,-10.572645625,0.13246179487179488,3.6889494375,-0.5712595833333334,92.24791666666665,8.525791666666667
2008-02-10,-2.4583958333333333,100.515,0.6870888888888889,72.61291666666666,0.41346017099839016,92.96677272727273,-9.336791666666667,0.11339083333333333,3.5764429583333333,-3.4429675,92.11458333333333,8.312833333333334
2008-02-11,-3.0141875000000002,107.64454166666667,0.5960444444444444,69.2718125,0.4263708619705719,91.31818181818181,-9.681439375,0.1107825,4.324488958333333,-1.9851565624999996,92.12291666666665,8.201437499999999
2008-02-12,-2.6354375,110.33289583333334,0.647625,66.32085416666666,0.4394307015195111,92.74713636363637,-8.613004791666667,0.0983295,4.100850666666667,-0.92056375,92.01041666666667,8.137916666666667
2008-02-13,-2.1550208333333334,113.4673125,0.5845555555555555,63.08179166666667,0.45262609608900134,98.92385454545455,-7.740003625,0.1069475,4.165416270833333,-2.08672875,92.10416666666667,8.102104166666667
2008-02-14,-1.9955208333333332,115.97568749999999,0.612111111111111,62.6474375,0.46594345212283983,99.43754166666668,-6.807509395833333,0.12498705882352941,4.655353854166667,-1.9656997916666665,92.04782608695652,8.112604166666667
2008-02-15,-3.184125,99.73899999999999,1.308822222222222,77.99452083333334,0.4793691760648216,84.85785,-5.468194083333334,0.162135,6.5518069375,-0.3150358333333333,91.88297872340425,8.194479166666666
2008-02-16,-3.3792708333333334,122.13527083333334,1.1111063829787233,64.98879166666667,0.492889674358743,90.05694666666666,-3.9107959374999997,0.121424,10.363995625,-0.47237750000000006,92.44583333333333,8.428854166666666
2008-02-17,-4.230520833333333,123.03579166666667,0.7370222222222224,64.2265625,0.5064913534484001,97.11408333333334,-8.746465958333333,0.11535441176470589,5.0942805416666666,-2.236256666666667,92.57083333333333,7.9895
2008-02-18,-2.4951875,130.09314583333335,0.6640869565217392,62.66929166666667,0.5201606197775877,113.90589999999999,-6.272725354166667,0.11465228571428572,4.243168020833333,-0.8328629166666667,92.06458333333335,7.978604166666667
2008-02-19,-1.1637916666666666,130.71591666666666,0.7261063829787234,63.700291666666665,0.533883879790104,120.57774714285715,-4.250694604166667,0.1149841935483871,5.441215687500001,-1.0236997708333333,91.44583333333333,8.150104166666667
2008-02-20,0.4701458333333333,114.35845833333333,0.5478888888888889,67.55047916666666,0.5476475399297412,124.5788857142857,-2.858620416666666,0.1286092682926829,4.111800895833333,-4.183117729166667,91.16041666666666,8.432708333333332
2008-02-21,2.9086041666666667,107.92252083333334,0.6926521739130436,67.10264583333334,0.5614380066402992,143.35338637499999,0.8693957083333334,0.1589247619047619,5.765106395833333,-6.965443541666667,91.44791666666667,9.295666666666667
2008-02-22,3.4712708333333335,90.32852083333334,0.4951304347826087,76.9818125,0.5752416863655704,154.4987282105263,0.9592642916666666,0.11547073170731707,4.55922725,-5.7063415625000005,91.71063829787234,10.231083333333332
2008-02-23,5.154520833333334,121.518375,0.753547619047619,76.39052083333333,0.5890449855493529,222.41795555555555,1.7683368541666669,0.1512425,7.651583229166666,-7.1242335416666664,91.80638297872339,11.258229166666666
2008-02-24,5.5010625,137.9085,0.7606521739130435,66.75227083333333,0.6028343106354418,313.94045,1.9307322916666667,0.12179119047619047,10.396467135416666,-6.147935,91.50208333333335,15.1434375
2008-02-25,4.8973125,129.35320833333333,0.8623478260869565,70.5606875,0.6165960680676331,244.22480625,3.1996175416666666,0.1427052380952381,17.030622052083334,-9.690503541666667,91.29375,23.1035625
2008-02-26,3.9890208333333335,139.04964583333333,0.6973111111111111,73.95120833333333,0.6303166642897227,291.69535,7.140441458333334,0.12376195121951218,18.1181368125,-2.2220189583333334,90.82916666666667,33.22295833333333
2008-02-27,5.203270833333334,114.62708333333335,1.0628636363636363,75.48735416666666,0.643982505745506,186.93512210526316,12.994210833333334,0.17383051282051282,18.633847916666667,-1.767060833333333,90.69148936170212,42.17491666666667
2008-02-28,3.9233541666666665,143.25645833333334,0.7041999999999999,77.42464583333333,0.6575799988787799,286.62280714285714,14.215876708333333,0.11531685714285714,19.671884537291668,2.9947191666666675,91.13541666666667,42.483041666666665
2008-02-29,5.998104166666667,66.5120625,0.7708888888888888,77.70916666666666,0.6710955501333388,116.757265,13.96661125,0.16620526315789474,10.857662,-11.456792291666666,90.88333333333333,43.49702083333333
2008-03-01,5.649249999999999,40.5360625,1.201,80.23547916666666,0.6845155659529805,56.191657535714285,12.248577500000001,0.3101146153846154,11.304994083333334,-21.455631041666667,89.70208333333333,45.55085416666666
2008-03-02,6.5250625,97.33052083333332,0.7235581395348837,76.49764583333334,0.6978264527814985,122.2669412,15.475321854166666,0.2700274285714286,15.183490729166666,-17.718331875,90.16041666666666,45.2160625
2008-03-03,6.323791666666666,145.9239375,1.5607727272727274,69.12847916666666,0.7110146170626909,207.47742952380955,15.540340854166667,0.22025424999999998,26.114656645833335,-2.759875416666667,90.0808510638298,39.544875
2008-03-04,-0.32787499999999997,45.125145833333335,1.7296041666666666,92.581,0.724066465240352,22.24896564102564,-5.319656291666667,0.16359447368421054,0.47398995833333335,-6.164417270833333,90.12708333333332,38.18695833333333
2008-03-05,-4.263083333333333,64.95989583333333,1.2016222222222221,85.90712500000001,0.7369684037582784,19.60111575757576,-0.2587298125,0.16723151515151513,1.5821309375,-9.438510416666666,91.00416666666666,36.3909375
2008-03-06,-6.876104166666667,145.05616666666666,0.6775116279069767,72.075375,0.7497068390602663,24.688838333333333,-0.13752024999999987,0.14297916666666666,3.5499198541666668,-2.4188395833333334,91.28888888888889,35.0468125
2008-03-07,-1.7547291666666667,114.94585416666666,0.35061363636363635,77.63320833333334,0.7622681775901102,35.50268153846154,-0.07979545833333328,0.13235702702702704,3.9632262604166666,0.03680866666666662,90.33125,34.2451875
2008-03-08,0.6596458333333334,81.81277083333333,0.6177391304347826,81.59966666666666,0.7746388434055665,54.50528470588235,-0.202116125,0.06801475,2.4292446291666665,-5.9964946875,90.16041666666666,34.15827083333333
2008-03-09,1.3525625000000001,160.634875,0.9355434782608695,77.60477083333333,0.7868106881798945,261.81450666666666,0.3587989166666667,0.1514328947368421,18.13481608125,-0.7555143750000001,89.87291666666665,34.987791666666666
2008-03-10,3.7594166666666666,121.33154166666667,1.0474,66.66833333333334,0.7988006958294325,210.6379038888889,6.518383,0.2820984848484849,26.42614172916667,-9.210391854166668,89.20833333333333,34.46483333333333
2008-03-11,4.393395833333334,162.99825,1.3375116279069768,75.77677083333333,0.8106378094294178,240.35395923076925,16.051060083333333,0.17076717948717948,32.602958854166666,12.800671875,89.1375,33.530458333333335
2008-03-12,5.0551458333333334,54.1308125,1.1104666666666667,88.76120833333333,0.8223512955767813,60.47794441860465,6.559690458333333,0.1920128947368421,8.466052291666667,-7.509942708333334,89.60208333333333,33.055145833333334
2008-03-13,3.8425625,169.34389583333333,1.6953333333333334,67.930375,0.8339704208684486,260.9575521052631,3.11764125,0.24607800000000002,44.44987750000001,9.650335833333335,90.50208333333335,30.245708333333337
2008-03-14,5.519416666666667,108.72325000000001,0.6755897435897436,77.95633333333333,0.8455244519013492,175.4075,10.1149615,0.14822375,20.310692291666665,0.6636937083333331,90.47291666666666,28.699541666666665
2008-03-15,6.31675,180.28995833333332,0.9720000000000001,74.10354166666666,0.8570426552724099,307.845875,6.7896656250000005,0.12845282051282053,29.968760833333334,9.279562708333334,90.28750000000001,27.793104166666666
2008-03-16,3.439125,33.888708333333334,0.9946222222222223,86.78158333333333,0.8685542975785587,51.14993448275862,-8.049861666666667,0.17194823529411765,8.324789375,-10.788269375,89.7375,28.081708333333335
2008-03-17,3.5788333333333333,87.76847916666667,1.4396136363636365,89.827375,0.8800886454167245,83.75938473684211,4.440532916666666,0.17837024390243902,13.766658125,3.6483054166666666,89.67291666666667,27.725333333333335
2008-03-18,-0.8785833333333334,71.95045833333333,1.910391304347826,81.23885416666667,0.8916749653838333,59.924385428571426,-12.571479791666667,0.2018563636363636,14.219731041666668,3.7588860416666665,89.96041666666667,27.540375
2008-03-19,-1.4275416666666667,184.00868749999998,1.0977173913043479,61.659083333333335,0.9033425240768153,289.21917055555554,-4.470096666666667,0.14890250000000002,29.651267875,23.351448020833335,90.13958333333333,26.968437499999997
2008-03-20,-1.5960416666666666,117.04570833333332,1.2377659574468085,63.6115,0.9151205880925958,152.24572952380953,-6.424838125,0.17199666666666666,19.982488166666666,15.316777291666666,90.19583333333333,26.598250000000004
2008-03-21,0.45870833333333333,78.11070833333333,0.8415238095238096,65.0468125,0.9270384240281048,83.94456413793102,-2.316214375,0.1534443243243243,12.5672410625,3.6619903541666665,88.32916666666667,26.356979166666665
2008-03-22,-0.22768749999999996,201.19983333333334,0.9945454545454545,68.39979166666667,0.9391252984802686,179.65959142857142,5.3766803125,0.17144511627906978,30.203457958333335,25.043020916666666,88.03333333333335,26.38852083333333
2008-03-23,-1.4003958333333333,71.336375,1.3194444444444444,83.66079166666667,0.9514104780460163,67.9276126060606,-5.933948916666666,0.1370831818181818,7.4303872916666664,11.505034770833333,88.51914893617021,26.18360416666667
2008-03-24,-2.6357500000000003,139.808625,2.0042708333333334,77.42352083333334,0.9639232293222749,142.7547209090909,-4.3137060625,0.19416155555555556,17.470387104166665,15.999450833333334,88.54583333333333,26.159854166666666
2008-03-25,-4.193666666666666,86.65047916666667,1.591125,80.47016666666667,0.9766928189059725,13.020834444444445,-8.569567625,0.1570853488372093,5.911091249999999,-0.05182729166666683,89.11458333333333,25.819041666666667
2008-03-26,0.1277291666666667,145.09583333333333,0.5577555555555556,76.97672916666666,0.9897485133940372,99.6980380952381,-4.070406875,0.10287644444444444,8.603209520833333,7.724546041666667,89.41041666666666,26.2191875
