DateTime,LE_F_MDS,H_F_MDS,TA_F,PA_F,VPD_F,NETRAD,G_F_MDS,LAI,GPP_NT_VUT_REF,SW_IN_F,theta_2,WS_F,LW_IN_F,fPAR,PET
2018-01-13,11.384264291666668,4.8967954166666665,10.613958333333333,100.50958333333334,0.9198333333333334,23.823057791666667,-1.844945,0.560514573855508,1.641950875,51.71464583333333,0.3383600694444444,0.6879791666666667,348.24083333333334,0.3426871852006957,16.118295207139276
2018-01-14,11.228123270833335,3.8337531874999997,8.797729166666667,100.288125,1.2893958333333333,32.91375995833334,-4.13457125,0.5905858213117651,2.0879252125,66.55770833333334,0.33573763888888886,0.9277083333333334,332.93395833333335,0.3565673377478709,15.410544613664795
2018-01-15,10.669343052083335,1.2780601041666666,8.730625,100.07650000000001,1.7515625000000001,25.455012864583335,-5.721453958333334,0.6217746425009855,2.16044228125,64.55945833333332,0.33359520833333334,0.8169375,323.5164375,0.3710125103093207,13.95874760418261
2018-01-16,15.092980385416666,7.131206458333334,11.217333333333334,100.3975,1.4092083333333332,38.4647577,-1.7852216666666667,0.6537833161655163,2.9305433791666666,78.4600625,0.33126215277777776,0.9180416666666668,339.154375,0.3858674088219431,20.33513720401439
2018-01-17,14.048874929166667,9.84363306875,10.703145833333332,100.45479166666667,1.5868333333333335,44.5894561375,-2.2847302083333334,0.6863141210477051,3.202002091666667,87.35533333333332,0.32943381944444444,0.8492083333333333,336.88208333333336,0.40097673922263616,23.057705665684967
2018-01-18,15.221910333333334,5.138116895833333,11.465208333333335,99.96368749999999,2.1434375,38.707043041666665,-1.44692625,0.7190693358898986,2.5005395542083333,75.30789583333333,0.3338943055555556,1.444,347.088125,0.41618520744829807,21.75034273389599
2018-01-19,24.01783525,16.913819583333332,8.847958333333333,99.94097916666668,2.8010208333333337,62.19142320833333,-7.954587291666667,0.7517512394344439,2.663785558333333,132.82447916666666,0.36430527777777777,1.0158541666666667,295.06145833333335,0.4313375194358269,36.488985806696554
2018-01-20,22.90802310416667,17.58733416666667,4.742541666666667,100.13810416666666,2.411791666666667,60.75995495833333,-12.907171666666668,0.7840621104236886,2.467916913125,144.30010416666667,0.3483836805555555,1.3351875,260.346875,0.4462783811221204,35.93470357632008
2018-01-21,18.793736145833332,8.939201645833334,6.9161874999999995,100.76604166666668,2.966666666666667,39.445969895833336,-7.5407158333333335,0.8157042275999795,1.9528590372916668,110.5150625,0.3413929166666667,1.1771666666666667,277.31874999999997,0.46085249844407694,26.928116948470905
2018-01-22,19.22791852083333,2.1745245,9.666833333333333,100.74041666666666,1.5848125,33.957588729166666,-1.9567325,0.8463798697056641,1.5711709166666665,52.8083125,0.3484560416666667,1.2807916666666668,352.9904166666667,0.47490457733859454,20.861148181286016
2018-01-23,25.45781375,19.34183270833333,10.025916666666665,100.52708333333334,2.3970625,63.21672645833333,-3.2104708333333334,0.8757913154830894,3.5949461874999997,136.52945833333334,0.3497238888888888,0.94625,306.37645833333335,0.48827932374257116,40.336599871608236
2018-01-24,9.163964166666668,-1.9180184791666666,7.908645833333334,99.95860416666666,1.114,14.968005,-6.3514475625,0.9036408436746025,2.26672545,57.57664583333334,0.3451325694444445,1.5504583333333333,312.893125,0.5008214435929049,13.220665144900602
2018-01-25,20.254689375,4.244324583333333,7.8655625,100.11847916666666,1.9679583333333335,47.66790604166667,-6.391140208333333,0.929654726554887,2.632877436458333,89.74495833333333,0.36237215277777785,1.233,329.51208333333335,0.5123869050199265,24.048467434111604
2018-01-26,20.467110416666667,12.208911458333333,7.442625,100.81812500000001,1.938625,57.41339333333334,-7.032621041666666,0.9538313767121968,3.6321117708333333,120.9045,0.36205236111111105,1.0661666666666667,303.78270833333335,0.5229594146131992,31.560157372326668
2018-01-27,32.96172160416666,17.008845833333332,9.405104166666666,101.03770833333334,3.8051666666666666,69.55937722916666,-5.5375789583333335,0.9764476033972159,4.2253820625000005,148.72539583333335,0.3500068749999999,1.5936875,287.2454166666667,0.5326533540550279,45.33949819662661
2018-01-28,26.024524375,19.812280625000003,9.409208333333334,100.84541666666667,3.2993124999999996,75.887400625,-5.193372708333333,0.9978062948425821,3.8015512208333333,158.4045625,0.3440450694444444,1.1192708333333334,290.13104166666665,0.5415953460989851,44.56325339730378
2018-01-29,16.3154196875,4.9445240833333335,9.935812499999999,100.41604166666667,2.5786666666666664,32.50200585416667,-3.93670625,1.0182103392809336,2.9525923270833334,73.45504166666667,0.3386571527777778,1.0015416666666666,306.22291666666666,0.5499120134986434,20.25210891328526
2018-01-30,29.215968333333333,20.585621458333332,11.1889375,99.9514375,4.24275,73.01160374999999,-3.173813125,1.0379626249449094,4.162756854166667,149.09033333333335,0.3337030555555555,1.1898125,292.8520833333333,0.5577299790075751,45.95086199430588
2018-01-31,28.63830125,16.586354520833336,11.012625,99.58797916666667,4.3349166666666665,73.260343125,-3.832844375,1.0573660400671476,3.8465350666666667,155.71997916666666,0.32970000000000005,1.2143333333333333,285.58875,0.565175865379353,44.06835965433955
2018-02-01,26.62017647916667,15.954646895833335,12.973979166666666,99.70125,4.4682916666666666,71.65931691666667,-1.009860625,1.0767234728802841,3.90512048125,142.97902083333335,0.3252143055555555,1.1307708333333333,308.84999999999997,0.5723762953675496,41.37451311044051
2018-02-02,26.8690876875,10.01203,13.987291666666666,99.869125,4.767270833333334,70.1748714375,-0.5326958333333334,1.096292287443436,3.88416209375,154.48935416666666,0.3210088194444445,1.1909791666666667,304.76229166666667,0.5794468966625872,44.69656834070937
2018-02-03,29.642134270833335,9.03866875,14.418750000000001,100.049125,5.1816458333333335,68.8904633125,-0.3315979166666669,1.1158135018819573,4.14509133125,159.40843750000002,0.3171018055555556,1.1621041666666667,302.5239583333333,0.586378588350442,46.7090317734419
2018-02-04,31.870088166666665,3.502151041666666,14.753541666666665,99.98002083333334,5.2049375,64.04552504166666,0.07982500000000022,1.1344999178922253,4.364659720833333,149.41927083333334,0.31330201388888884,1.3352708333333334,307.984375,0.5930347139337503,46.69146321887731
2018-02-05,31.1180164375,9.571908333333333,14.153333333333334,99.69487500000001,4.7592083333333335,71.8246445625,-0.840436875,1.15151485616535,4.56104152375,158.502875,0.30952236111111114,1.2969583333333332,300.81083333333333,0.5992666661923679,47.36378986390161
2018-02-06,37.497943125,8.786552083333333,13.372166666666667,99.77247916666666,6.3611875,71.245679375,-3.9093020833333334,1.1660216373924392,4.422474718479166,172.61002083333335,0.3057429166666666,1.13175,286.71166666666664,0.6049258379061501,51.695791374910605
2018-02-07,41.85064775,6.4358805625,14.790833333333333,100.45583333333333,7.466520833333334,70.45195233333332,-1.1165935416666668,1.1771835822646026,4.6541945825,170.65060416666668,0.3016010416666667,1.4695208333333334,296.1502083333333,0.6098636218549526,52.65382590158842
2018-02-08,39.255593375,2.354879166666667,14.559791666666667,100.26854166666668,7.095375,67.48943902083333,-1.5325863958333332,1.18416401147295,4.534306497916667,178.61777083333334,0.2968920833333333,1.3740833333333333,288.69541666666663,0.6139314108186308,51.468553865428284
2018-02-09,40.14443639583333,2.61394375,14.486458333333333,99.78108333333334,6.2867291666666665,63.571345208333334,-1.2945687499999998,1.1861262457085913,4.592882977083334,174.25197916666664,0.2921741666666667,1.2824375000000001,290.35312500000003,0.6169805975770405,53.24162770171947
2018-02-10,46.009726041666674,-6.202981250000001,12.632604166666667,99.417875,7.548979166666666,53.247113541666664,-6.3184761875,1.182356627602113,5.178751576041667,143.72902083333335,0.2873047916666666,1.6891458333333331,275.45125,0.6188723715069779,45.131323652910204
2018-02-11,33.475334270833336,-1.0984858333333332,8.327020833333334,99.07791666666667,4.904979166666666,39.52119177083333,-10.250254166666666,1.173536843692493,3.9902769062499996,103.9695625,0.2818902777777777,1.5395416666666666,273.74229166666663,0.6195790373027378,29.14761378232359
2018-02-12,33.514904791666666,26.708266666666663,7.595854166666666,99.06566666666667,3.4140208333333333,83.70012125,-8.448164791666667,1.161776002578811,4.2436112816666665,168.328375,0.27768131944444446,1.0605416666666667,277.55375,0.6191865694531787,48.04346668666852
2018-02-13,39.3218488125,18.769241666666666,7.794270833333333,100.03645833333333,5.517125,74.94934677083333,-7.830867916666667,1.1493169275168655,4.416870235416667,193.13635416666668,0.2734779861111111,1.2413958333333335,248.89583333333334,0.6177915905364556,53.1928945613867
2018-02-14,34.587882291666666,1.994340833333333,9.727604166666667,100.10989583333333,6.720833333333334,49.67432125,-5.113934375,1.1384024417624519,4.042037606458334,133.02914583333333,0.26923361111111116,1.2907291666666667,278.15416666666664,0.6154907231307231,37.135050567087774
2018-02-15,45.85874710416667,16.948104166666667,7.9943125,100.39458333333333,5.4533125,83.2926348125,-8.296790416666667,1.1312753685713708,4.149344089791667,201.24883333333332,0.2650199999999999,1.801,248.33479166666666,0.6123805898141356,57.842727732204914
2018-02-16,45.9394125,14.257401666666667,9.510979166666667,100.32645833333333,6.312479166666667,78.83259854166667,-4.812174166666667,1.130178531199418,4.992596054791666,197.19189583333332,0.26048340277777776,1.3541458333333332,260.475625,0.608557813164848,60.07016508142048
2018-02-17,44.43818687500001,6.7381995833333335,11.605625000000002,100.0240625,7.049083333333333,92.22252312500001,-2.1861679166666668,1.1373547529023906,4.76184609375,195.6450625,0.2562974305555556,1.3764791666666667,292.6272916666667,0.604119015761015,58.406351333200796
2018-02-18,35.444123958333336,13.63955625,8.7066875,99.4278125,4.321541666666667,75.14401416666668,-6.238388125,1.1548674068339047,3.9874222083333333,140.96635416666666,0.2525811111111112,1.9516666666666669,304.03749999999997,0.5991701363100216,42.58442444176754
2018-02-19,35.359976520833335,33.23347041666667,3.3150833333333334,99.56202083333334,3.5289375,99.03347375,-12.889941041666667,1.182744500683482,3.4162821666666665,199.3900625,0.24843979166666671,1.4928958333333335,257.4660416666667,0.5939227792584391,50.602185894460426
2018-02-20,35.334752583333334,31.12052489583333,5.107125,100.26687500000001,4.892833333333333,105.41517331249999,-9.656765,1.218931884798393,2.8263063958333334,191.1425,0.24486923611111108,1.3706458333333333,261.7285416666667,0.5886966439864283,50.02980825356584
2018-02-21,36.29690708333333,27.17188125,4.909354166666667,100.26354166666665,5.229854166666667,88.84582020833334,-6.683104166666666,1.261180362131005,3.0866342083333334,209.29077083333334,0.24184083333333328,1.5373333333333334,247.71437500000002,0.5838215557348487,53.283022817459
2018-02-22,26.21241247916667,6.445072916666665,3.9898333333333333,100.21716666666667,2.550125,36.9521033125,-7.879220208333333,1.3072407356336853,1.83367625,100.63316666666667,0.24015020833333336,1.643375,276.4275,0.5796273397445589,30.714584653739582
2018-02-23,38.94037866666667,32.584704375,4.291458333333334,100.72083333333335,3.6731874999999996,109.23658908333334,-9.233817916666666,1.3548638082588,3.06835830625,219.43145833333332,0.24518159722222224,1.5121041666666668,253.96083333333334,0.5764438212564181,51.581693470201635
